Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,131.63999938964844,144.61000061035156,131.30999755859375,144.5399932861328,144.5399932861328,17867500
2018-02-01,144.57000732421875,153.0800018310547,133.13999938964844,148.52000427246094,148.52000427246094,16482600
2018-03-01,148.80999755859375,153.91000366210938,142.07000732421875,144.61000061035156,144.61000061035156,13848400
2018-04-01,143.92999267578125,163.47999572753906,138.6699981689453,163.08999633789062,163.08999633789062,16552400
2018-05-01,160.6999969482422,176.3300018310547,160.2100067138672,173.11000061035156,173.11000061035156,16372100
2018-06-01,174.57000732421875,183.27000427246094,168.02999877929688,172.4499969482422,172.4499969482422,13718100
2018-07-01,171.3000030517578,180.11000061035156,169.0,171.3800048828125,171.3800048828125,14138500
2018-08-01,171.86000061035156,191.16000366210938,168.77000427246094,189.1199951171875,189.1199951171875,12231900
2018-09-01,188.75999450683594,199.7100067138672,187.02000427246094,199.4199981689453,199.4199981689453,9346700
2018-10-01,193.67999267578125,195.41000366210938,161.25,175.27999877929688,175.27999877929688,22014400
2018-11-01,175.1300048828125,190.0800018310547,164.97000122070312,171.97000122070312,171.97000122070312,13816500
2018-12-01,175.35000610351562,176.6999969482422,149.8699951171875,162.02999877929688,162.02999877929688,13899400
2019-01-01,158.19000244140625,167.32000732421875,151.0,160.9499969482422,160.9499969482422,18128800
2019-02-01,160.7899932861328,173.44000244140625,157.8800048828125,168.13999938964844,168.13999938964844,9984700
2019-03-01,167.60000610351562,168.3300018310547,148.91000366210938,156.92999267578125,156.92999267578125,14908400
2019-04-01,163.8000030517578,168.94000244140625,156.0,156.89999389648438,156.89999389648438,12610800
2019-05-01,157.0,157.0,131.52999877929688,132.0800018310547,132.0800018310547,14860600
2019-06-01,132.1300048828125,146.08999633789062,132.1300048828125,145.6300048828125,145.6300048828125,14923700
2019-07-01,147.8800048828125,153.99000549316406,138.77999877929688,146.72000122070312,146.72000122070312,16344500
2019-08-01,146.7100067138672,149.72000122070312,121.36000061035156,128.72999572753906,128.72999572753906,14763300
2019-09-01,127.69999694824219,142.99000549316406,126.51000213623047,140.4199981689453,140.4199981689453,10873300
2019-10-01,140.6999969482422,153.0,128.50999450683594,144.0800018310547,144.0800018310547,14688700
2019-11-01,143.5500030517578,149.75,141.6199951171875,145.7100067138672,145.7100067138672,10921100
2019-12-01,145.6999969482422,146.7100067138672,132.5,139.64999389648438,139.64999389648438,15334200
2020-01-01,140.4199981689453,141.30999755859375,121.87999725341797,122.12000274658203,122.12000274658203,16321800
2020-02-01,121.19000244140625,133.42999267578125,117.81999969482422,119.94999694824219,119.94999694824219,13574200
2020-03-01,119.88999938964844,122.55999755859375,79.77999877929688,106.62999725341797,106.62999725341797,24109900
2020-04-01,103.77999877929688,153.55999755859375,101.41999816894531,139.25999450683594,139.25999450683594,23530500
2020-05-01,134.42999267578125,149.3800048828125,132.05999755859375,144.9199981689453,144.9199981689453,16329800
2020-06-01,144.74000549316406,147.8300018310547,132.10000610351562,139.47999572753906,139.47999572753906,16627600
2020-07-01,139.75999450683594,156.36000061035156,132.94000244140625,135.89999389648438,135.89999389648438,23075000
2020-08-01,135.3000030517578,141.86000061035156,127.9000015258789,132.3300018310547,132.3300018310547,14298300
2020-09-01,131.24000549316406,133.6999969482422,116.79000091552734,122.7699966430664,122.7699966430664,13098100
2020-10-01,123.37999725341797,139.7899932861328,121.7699966430664,132.94000244140625,132.94000244140625,19273500
2020-11-01,132.38999938964844,167.0,129.42999267578125,162.80999755859375,162.80999755859375,17168800
2020-12-01,165.30999755859375,178.08999633789062,161.02000427246094,175.94000244140625,175.94000244140625,12065300
2021-01-01,176.0,211.00999450683594,173.41000366210938,195.9499969482422,195.9499969482422,17523200
2021-02-01,195.57000732421875,213.8000030517578,182.41000366210938,189.97999572753906,189.97999572753906,14690800
2021-03-01,193.0399932861328,215.91000366210938,183.00999450683594,208.6199951171875,208.6199951171875,14063600
2021-04-01,210.44000244140625,216.14999389648438,184.0,186.75999450683594,186.75999450683594,15019400
2021-05-01,183.24000549316406,188.35000610351562,174.33999633789062,185.42999267578125,185.42999267578125,10340400
2021-06-01,177.9199981689453,196.8000030517578,176.74000549316406,186.66000366210938,186.66000366210938,10875500
2021-07-01,187.83999633789062,211.9499969482422,181.97999572753906,206.50999450683594,206.50999450683594,10652000
2021-08-01,205.39999389648438,215.55999755859375,195.74000549316406,203.57000732421875,203.57000732421875,8122500
2021-09-01,203.67999267578125,210.47000122070312,197.1199951171875,198.77999877929688,198.77999877929688,8768700
2021-10-01,199.8699951171875,225.07000732421875,193.5,211.14999389648438,211.14999389648438,8459000
2021-11-01,210.55999755859375,239.1199951171875,209.42999267578125,227.5800018310547,227.5800018310547,9524000
2021-12-01,230.9199981689453,249.0,221.50999450683594,244.7100067138672,244.7100067138672,9454700
2022-01-01,244.74000549316406,245.58999633789062,188.5,207.6199951171875,207.6199951171875,18449500
2022-02-01,206.75,211.52000427246094,189.83999633789062,200.85000610351562,200.85000610351562,11924300
2022-03-01,198.9499969482422,217.41000366210938,188.5800018310547,208.9499969482422,208.9499969482422,10655700
2022-04-01,209.94000244140625,215.27999877929688,166.80999755859375,167.41000366210938,167.41000366210938,12625800
2022-05-01,166.41000366210938,178.32000732421875,151.66000366210938,163.0399932861328,163.0399932861328,13113300
2022-06-01,164.24000549316406,169.02999877929688,147.47000122070312,153.0399932861328,153.0399932861328,7692900
2022-07-01,152.6199951171875,167.72999572753906,142.42999267578125,167.36000061035156,167.36000061035156,14983300
2022-08-01,166.0,174.3800048828125,156.10000610351562,157.05999755859375,157.05999755859375,8872400
2022-09-01,155.33999633789062,164.27000427246094,141.91000366210938,144.72999572753906,144.72999572753906,10325800
2022-10-01,146.9600067138672,157.0,135.10000610351562,142.91000366210938,142.91000366210938,13464400
2022-11-01,143.50999450683594,158.5399932861328,133.67999267578125,154.61000061035156,154.61000061035156,11109500
2022-12-01,155.22999572753906,159.9600067138672,137.49000549316406,143.50999450683594,143.50999450683594,8649500
2023-01-01,144.2100067138672,149.6999969482422,138.5,147.66000366210938,147.66000366210938,11767200
2023-02-01,147.50999450683594,159.9499969482422,139.10000610351562,142.97999572753906,142.97999572753906,10422400
2023-03-01,142.1199951171875,147.86000061035156,135.49000549316406,145.69000244140625,145.69000244140625,9843900
2023-04-01,144.89999389648438,148.22000122070312,127.05000305175781,134.36000061035156,134.36000061035156,14072800
2023-05-01,133.66000366210938,149.4199981689453,129.92999267578125,147.5800018310547,147.5800018310547,12604400
2023-06-01,147.77000427246094,154.0399932861328,142.52000427246094,146.25999450683594,146.25999450683594,11352500
2023-07-01,145.27999877929688,167.88999938964844,142.16000366210938,158.24000549316406,158.24000549316406,14395300
