Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,28.729999542236328,29.200000762939453,25.049999237060547,26.149999618530273,22.244895935058594,89507600
2018-02-01,25.959999084472656,27.299999237060547,24.559999465942383,25.65999984741211,21.828065872192383,93147400
2018-03-01,25.649999618530273,26.649999618530273,23.850000381469727,24.329999923706055,20.84041404724121,93775100
2018-04-01,24.309999465942383,25.489999771118164,23.610000610351562,24.59000015258789,21.063121795654297,87167700
2018-05-01,24.3799991607666,27.469999313354492,24.260000228881836,26.639999389648438,22.819091796875,147073200
2018-06-01,26.84000015258789,28.34000015258789,26.110000610351562,27.420000076293945,23.64484977722168,120984700
2018-07-01,27.219999313354492,28.690000534057617,25.0,26.34000015258789,22.713544845581055,100094500
2018-08-01,26.329999923706055,29.010000228881836,25.520000457763672,28.43000030517578,24.515796661376953,76054000
2018-09-01,28.34000015258789,30.190000534057617,27.360000610351562,29.969999313354492,26.006994247436523,90589900
2018-10-01,30.040000915527344,30.229999542236328,26.760000228881836,29.270000457763672,25.39956283569336,105937400
2018-11-01,29.399999618530273,30.799999237060547,27.110000610351562,28.709999084472656,24.913604736328125,91401700
2018-12-01,29.200000762939453,29.31999969482422,25.299999237060547,26.90999984741211,23.351627349853516,78211500
2019-01-01,26.56999969482422,28.6200008392334,24.81999969482422,25.940000534057617,22.648937225341797,75576000
2019-02-01,26.09000015258789,27.809999465942383,25.639999389648438,27.079999923706055,23.644302368164062,67342700
2019-03-01,27.280000686645508,27.309999465942383,25.18000030517578,26.469999313354492,23.272724151611328,76033600
2019-04-01,26.81999969482422,28.770000457763672,26.68000030517578,27.770000457763672,24.415699005126953,68785700
2019-05-01,27.860000610351562,28.170000076293945,24.510000228881836,24.610000610351562,21.637392044067383,76401800
2019-06-01,24.6299991607666,27.3700008392334,24.549999237060547,26.6299991607666,23.590843200683594,70375200
2019-07-01,27.030000686645508,27.56999969482422,26.079999923706055,27.020000457763672,23.93633270263672,67827100
2019-08-01,27.020000457763672,27.100000381469727,22.420000076293945,23.15999984741211,20.51685905456543,65837700
2019-09-01,22.739999771118164,25.0,22.510000228881836,24.75,21.925395965576172,63755300
2019-10-01,24.75,26.139999389648438,22.959999084472656,24.81999969482422,22.169281005859375,71512400
2019-11-01,24.530000686645508,26.440000534057617,24.399999618530273,25.059999465942383,22.383647918701172,87283900
2019-12-01,25.06999969482422,25.1200008392334,23.65999984741211,24.6299991607666,22.166234970092773,73484300
2020-01-01,24.809999465942383,25.0,22.3799991607666,22.940000534057617,20.645286560058594,74820500
2020-02-01,22.889999389648438,24.969999313354492,20.709999084472656,21.219999313354492,19.09733772277832,89409700
2020-03-01,21.239999771118164,22.670000076293945,15.199999809265137,19.139999389648438,17.385345458984375,109409400
2020-04-01,18.610000610351562,25.229999542236328,18.450000762939453,21.600000381469727,19.619827270507812,90706700
2020-05-01,21.399999618530273,24.309999465942383,21.280000686645508,24.260000228881836,22.035966873168945,82063500
2020-06-01,24.200000762939453,25.579999923706055,21.809999465942383,22.860000610351562,20.94087791442871,75351200
2020-07-01,22.790000915527344,25.940000534057617,22.110000610351562,25.3799991607666,23.249326705932617,67205200
2020-08-01,25.350000381469727,26.489999771118164,23.459999084472656,25.0,22.90122413635254,61218800
2020-09-01,24.940000534057617,25.079999923706055,21.010000228881836,21.5,19.860139846801758,75036000
2020-10-01,21.510000228881836,22.93000030517578,19.510000228881836,19.719999313354492,18.215906143188477,76971500
2020-11-01,19.959999084472656,22.43000030517578,19.549999237060547,21.770000457763672,20.10955047607422,57910500
2020-12-01,21.829999923706055,22.93000030517578,21.399999618530273,22.510000228881836,20.982051849365234,86330800
2021-01-01,22.5,27.829999923706055,22.389999389648438,24.420000076293945,22.762401580810547,111624400
2021-02-01,24.450000762939453,25.979999542236328,23.1200008392334,23.280000686645508,21.699783325195312,88694300
2021-03-01,23.450000762939453,26.200000762939453,23.350000381469727,25.329999923706055,23.812088012695312,96378100
2021-04-01,25.479999542236328,26.43000030517578,24.93000030517578,25.389999389648438,23.868494033813477,88013500
2021-05-01,25.520000457763672,27.40999984741211,25.479999542236328,26.329999923706055,24.752164840698242,80225800
2021-06-01,26.3700008392334,29.079999923706055,26.270000457763672,27.350000381469727,25.90596580505371,66813100
2021-07-01,27.459999084472656,28.290000915527344,26.1200008392334,28.139999389648438,26.654253005981445,73759600
2021-08-01,28.18000030517578,29.770000457763672,27.969999313354492,28.979999542236328,27.44990348815918,59754800
2021-09-01,29.079999923706055,29.43000030517578,27.270000457763672,27.520000457763672,26.245288848876953,54086100
2021-10-01,27.670000076293945,30.31999969482422,27.3700008392334,29.520000457763672,28.15264892578125,60120400
2021-11-01,29.459999084472656,33.02000045776367,29.40999984741211,31.1299991607666,29.688072204589844,68899400
2021-12-01,31.329999923706055,35.91999816894531,30.65999984741211,35.709999084472656,34.27120590209961,85977300
2022-01-01,35.650001525878906,36.029998779296875,30.59000015258789,34.81999969482422,33.41706085205078,101349400
2022-02-01,34.779998779296875,35.560001373291016,32.2599983215332,33.790000915527344,32.42856979370117,73590600
2022-03-01,33.59000015258789,38.13999938964844,32.54999923706055,37.15999984741211,35.88233947753906,105795500
2022-04-01,37.27000045776367,37.34000015258789,31.309999465942383,31.520000457763672,30.436260223388672,84057800
2022-05-01,31.84000015258789,33.060001373291016,27.979999542236328,30.68000030517578,29.625139236450195,98934900
2022-06-01,30.899999618530273,31.239999771118164,27.1200008392334,28.5,27.70646095275879,66403000
2022-07-01,28.5,29.3700008392334,26.200000762939453,28.030000686645508,27.249547958374023,82855600
2022-08-01,27.8700008392334,30.459999084472656,27.510000228881836,28.420000076293945,27.628686904907227,72927700
2022-09-01,28.239999771118164,29.75,25.729999542236328,26.1200008392334,25.57846450805664,71840100
2022-10-01,26.489999771118164,30.860000610351562,25.18000030517578,30.600000381469727,29.9655818939209,81632500
2022-11-01,30.84000015258789,33.27000045776367,28.829999923706055,33.2400016784668,32.55084991455078,74555800
2022-12-01,33.27000045776367,33.95000076293945,30.989999771118164,31.959999084472656,31.504980087280273,60273100
2023-01-01,32.2400016784668,33.09000015258789,30.420000076293945,32.29999923706055,31.84014129638672,68445400
2023-02-01,30.360000610351562,31.959999084472656,29.690000534057617,30.780000686645508,30.341781616210938,85042000
2023-03-01,30.81999969482422,34.470001220703125,30.329999923706055,34.41999816894531,34.17325973510742,80083500
2023-04-01,34.150001525878906,34.529998779296875,28.5,30.149999618530273,29.933870315551758,75197400
2023-05-01,30.239999771118164,30.860000610351562,28.360000610351562,30.3700008392334,30.152294158935547,91441000
2023-06-01,30.459999084472656,32.779998779296875,29.020000457763672,31.329999923706055,31.329999923706055,76974400
2023-07-01,31.209999084472656,31.690000534057617,27.15999984741211,27.799999237060547,27.799999237060547,84979800
