Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,86.12999725341797,95.44999694824219,85.5,95.01000213623047,88.86597442626953,574258400
2018-02-01,94.79000091552734,96.06999969482422,83.83000183105469,93.7699966430664,87.70613861083984,725663300
2018-03-01,93.98999786376953,97.23999786376953,87.08000183105469,91.2699966430664,85.7688217163086,750754800
2018-04-01,90.47000122070312,97.9000015258789,87.51000213623047,93.5199966430664,87.88321685791016,668130700
2018-05-01,93.20999908447266,99.98999786376953,92.44999694824219,98.83999633789062,92.8825454711914,509417900
2018-06-01,99.27999877929688,102.69000244140625,97.26000213623047,98.61000061035156,93.06807708740234,602585200
2018-07-01,98.0999984741211,111.1500015258789,98.0,106.08000183105469,100.1182632446289,569352300
2018-08-01,106.02999877929688,112.77999877929688,104.83999633789062,112.33000183105469,106.01700592041016,456628100
2018-09-01,110.8499984741211,115.29000091552734,107.2300033569336,114.37000274658203,108.35774230957031,480255500
2018-10-01,114.75,116.18000030517578,100.11000061035156,106.80999755859375,101.19515228271484,927548000
2018-11-01,107.05000305175781,112.23999786376953,99.3499984741211,110.88999938964844,105.06066131591797,720228600
2018-12-01,113.0,113.41999816894531,93.95999908447266,101.56999969482422,96.64633178710938,944314600
2019-01-01,99.55000305175781,107.9000015258789,97.19999694824219,104.43000030517578,99.3676986694336,714212800
2019-02-01,103.77999877929688,113.23999786376953,102.3499984741211,112.02999877929688,106.59928131103516,469095900
2019-03-01,112.88999938964844,120.81999969482422,108.80000305175781,117.94000244140625,112.70206451416016,589095800
2019-04-01,118.94999694824219,131.3699951171875,118.0999984741211,130.60000610351562,124.79984283447266,433157700
2019-05-01,130.52999877929688,130.64999389648438,123.04000091552734,123.68000030517578,118.1871337890625,547218800
2019-06-01,123.8499984741211,138.39999389648438,119.01000213623047,133.9600067138672,128.4844512939453,508324300
2019-07-01,136.6300048828125,141.67999267578125,134.6699981689453,136.27000427246094,130.7000274658203,484079900
2019-08-01,137.0,140.94000244140625,130.77999877929688,137.86000061035156,132.22503662109375,584482000
2019-09-01,136.61000061035156,142.3699951171875,134.50999450683594,139.02999877929688,133.79124450683594,472544800
