Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,48.94499969482422,62.317501068115234,48.625,61.45000076293945,60.813385009765625,1145621600
2018-02-01,59.630001068115234,62.99250030517578,51.0,60.5,59.873226165771484,1491552800
2018-03-01,60.477500915527344,63.625,54.25,57.897499084472656,57.333290100097656,1411844000
2018-04-01,57.185001373291016,59.8125,52.57500076293945,56.224998474121094,55.67708969116211,1114400800
2018-05-01,56.14250183105469,65.125,55.54999923706055,63.04750061035156,62.433101654052734,1197824000
2018-06-01,63.5,67.30000305175781,58.752498626708984,59.224998474121094,58.68412780761719,878554000
2018-07-01,58.522499084472656,64.1500015258789,58.314998626708984,61.21500015258789,60.65596008300781,632187600
2018-08-01,61.532501220703125,70.43000030517578,59.68000030517578,70.16999816894531,69.5291748046875,1091783600
2018-09-01,70.0374984741211,71.30500030517578,64.66999816894531,70.25499725341797,69.6514663696289,634020000
2018-10-01,71.04000091552734,73.19000244140625,44.002498626708984,52.70750045776367,52.25471496582031,1297797600
2018-11-01,53.07500076293945,55.5,33.32749938964844,40.85749816894531,40.50651550292969,1616234000
2018-12-01,43.150001525878906,43.66999816894531,31.114999771118164,33.375,33.12139892578125,1245140800
2019-01-01,32.65999984741211,40.220001220703125,31.922500610351562,35.9375,35.664424896240234,1687099200
2019-02-01,36.125,41.31999969482422,35.64500045776367,38.564998626708984,38.27195739746094,1144572800
2019-03-01,39.067501068115234,46.25,36.20000076293945,44.88999938964844,44.59480667114258,1206854000
2019-04-01,45.814998626708984,48.36750030517578,43.32500076293945,45.25,44.952449798583984,943778000
2019-05-01,45.77750015258789,46.217498779296875,33.84749984741211,33.8650016784668,33.642311096191406,1118075200
2019-06-01,33.977500915527344,41.342498779296875,33.150001525878906,41.057498931884766,40.834075927734375,823334000
2019-07-01,43.14250183105469,44.72249984741211,38.75,42.18000030517578,41.95046615600586,841598400
2019-08-01,42.28499984741211,43.36249923706055,36.84749984741211,41.877498626708984,41.64960861206055,945032800
2019-09-01,41.14500045776367,47.099998474121094,40.8125,43.51750183105469,43.32353591918945,634776800
2019-10-01,43.75,52.224998474121094,42.532501220703125,50.255001068115234,50.0309944152832,769617200
2019-11-01,49.900001525878906,55.352500915527344,49.647499084472656,54.185001373291016,53.943477630615234,732180000
2019-12-01,54.1150016784668,60.45249938964844,50.092498779296875,58.82500076293945,58.606014251708984,654353200
2020-01-01,59.6875,64.875,57.817501068115234,59.10749816894531,58.887454986572266,612541200
2020-02-01,58.92499923706055,79.08000183105469,58.86249923706055,67.51750183105469,67.26615905761719,1184865200
2020-03-01,69.2249984741211,71.22250366210938,45.16999816894531,65.9000015258789,65.6939468383789,1577395200
2020-04-01,63.912498474121094,76.05000305175781,59.59749984741211,73.06999969482422,72.84152221679688,1127830400
2020-05-01,71.0875015258789,91.81749725341797,70.20999908447266,88.75499725341797,88.47747039794922,1254887600
2020-06-01,88.3324966430664,96.42500305175781,86.58000183105469,94.97750091552734,94.68052673339844,971946400
2020-07-01,95.2074966430664,107.92250061035156,94.12999725341797,106.14749908447266,105.86388397216797,809445200
2020-08-01,107.32499694824219,135.75,107.15249633789062,133.7449951171875,133.3876190185547,967254400
2020-09-01,134.8000030517578,147.2675018310547,117.0425033569336,135.30499267578125,134.94349670410156,1585655200
2020-10-01,137.5800018310547,143.48500061035156,123.0,125.33999633789062,125.0425033569336,802235600
2020-11-01,126.57749938964844,146.9149932861328,123.94999694824219,134.01499938964844,133.69691467285156,759482000
2020-12-01,134.92250061035156,137.3125,127.63249969482422,130.5500030517578,130.24014282226562,512099600
2021-01-01,131.04249572753906,139.99249267578125,125.86000061035156,129.8975067138672,129.6274871826172,615417200
2021-02-01,130.53250122070312,153.72500610351562,129.02749633789062,137.14500427246094,136.8599090576172,668032400
2021-03-01,138.75,139.25,115.66500091552734,133.4824981689453,133.2050018310547,764865600
2021-04-01,135.72250366210938,162.1425018310547,135.1125030517578,150.09500122070312,149.83468627929688,671879600
2021-05-01,151.25,162.77499389648438,134.58999633789062,162.44500732421875,162.1632843017578,705438000
2021-06-01,162.6999969482422,201.625,159.03250122070312,200.02499389648438,199.67808532714844,1027329200
2021-07-01,201.25,208.75,178.65499877929688,194.99000549316406,194.69642639160156,782307700
2021-08-01,197.0,230.42999267578125,187.6199951171875,223.85000610351562,223.5129852294922,641638600
2021-09-01,224.85000610351562,229.86000061035156,204.6699981689453,207.16000366210938,206.88458251953125,499898600
2021-10-01,207.5,257.0899963378906,195.5500030517578,255.6699981689453,255.330078125,497107800
2021-11-01,256.489990234375,346.4700012207031,252.27000427246094,326.760009765625,326.3255920410156,1081117000
2021-12-01,332.19000244140625,332.8900146484375,271.45001220703125,294.1099853515625,293.718994140625,1105850500
2022-01-01,298.1499938964844,307.1099853515625,208.8800048828125,244.86000061035156,244.56439208984375,1068216400
2022-02-01,251.0399932861328,269.25,208.89999389648438,243.85000610351562,243.55563354492188,1064427000
2022-03-01,242.91000366210938,289.4599914550781,206.5,272.8599853515625,272.53057861328125,1164459900
2022-04-01,273.75,275.5799865722656,182.89999389648438,185.47000122070312,185.2776641845703,1111439000
2022-05-01,185.41000366210938,204.0,155.6699981689453,186.72000122070312,186.5263671875,1383302100
2022-06-01,187.24000549316406,196.19000244140625,148.6199951171875,151.58999633789062,151.4327850341797,1055479100
2022-07-01,148.99000549316406,182.44000244140625,140.5500030517578,181.6300048828125,181.47999572753906,1056447600
2022-08-01,181.82000732421875,192.74000549316406,149.58999633789062,150.94000244140625,150.81533813476562,1206964800
