Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,105.566566,116.435478,94.8778,97.099625,92.722946,391191292
2018-02-01,96.439079,96.739326,83.768692,84.729477,80.910355,283389031
2018-03-01,85.029724,92.055489,76.44268,80.946373,77.937485,294138541
2018-04-01,80.766228,90.374107,76.802979,84.489281,81.348686,247752910
2018-05-01,84.549332,93.616768,82.687805,84.549332,81.406502,209935193
2018-06-01,84.669426,86.711105,75.722092,81.727013,78.689102,268832975
2018-07-01,80.946373,85.810364,77.163277,81.847115,79.504196,210859021
2018-08-01,81.366722,81.366722,71.698792,77.70372,75.479393,178121771
2018-09-01,77.343422,78.00396,67.315201,67.795593,65.854912,217920260
2018-10-01,78.184113,82.747856,58.848255,60.649734,59.475128,477803479
2018-11-01,60.109291,61.430374,43.595749,45.03693,44.164696,557200452
2018-12-01,45.277126,47.739147,39.992794,45.457275,44.576897,430384596
2019-01-01,44.796734,64.673035,44.496487,61.010029,59.910736,414871408
2019-02-01,61.250225,70.557854,57.286976,64.88681,63.717674,318934456
2019-03-01,65.261513,66.010925,56.518345,62.38876,61.264629,309677522
2019-04-01,62.576111,65.761124,54.894615,63.512882,62.434566,230401155
2019-05-01,63.387978,65.573769,57.142857,58.953941,57.953022,204346738
2019-06-01,58.079624,66.885246,57.767368,65.573769,64.460464,154907357
2019-07-01,66.323189,67.384857,62.201405,65.261513,64.21524,163967134
2019-08-01,64.761902,65.511322,47.775177,51.522247,50.696255,344952178
2019-09-01,50.58548,59.578453,50.460579,55.831383,54.936302,163872165
2019-10-01,55.956284,64.761902,51.459797,62.326309,61.393406,199862146
2019-11-01,62.950821,73.94223,62.825916,70.382515,69.329025,175195133
2019-12-01,70.632317,72.443405,67.197502,69.695549,68.652351,165996400
2020-01-01,70.132706,81.186569,70.132706,77.751755,76.657402,239054215
2020-02-01,77.814209,82.810303,61.576893,67.946915,66.990593,188182599
2020-03-01,70.007805,71.069473,36.846214,49.586262,48.888332,408902485
2020-04-01,46.96331,48.399689,38.719749,42.466824,41.910679,403778422
2020-05-01,41.654957,46.775955,34.223263,41.030445,40.493122,404432263
2020-06-01,41.092896,53.520687,40.093678,42.654175,42.095577,364673604
2020-07-01,43.27869,45.027321,37.470726,37.907883,37.467533,281694815
2020-08-01,38.345043,43.715847,37.595627,39.594067,39.134129,250595384
2020-09-01,39.15691,44.83997,37.033569,38.907104,38.455154,384872128
2020-10-01,39.15691,50.148323,37.782982,46.338799,45.876221,398586417
2020-11-01,46.838406,67.75956,45.776737,63.575333,62.940681,361479067
2020-12-01,64.5121,71.756439,62.51366,67.447304,66.774025,282546120
2021-01-01,68.009369,76.377831,64.949257,66.697891,66.092834,269991421
2021-02-01,67.822014,83.372368,66.44809,78.31382,77.603378,199302288
2021-03-01,80.686966,90.054642,74.629196,81.998436,81.254562,375357436
2021-04-01,82.622948,87.431694,79.750198,81.935989,81.252563,198337903
2021-05-01,82.685402,89.929741,79.437943,87.806404,87.074013,211727667
2021-06-01,88.868073,89.742386,79.62529,84.059326,83.358177,188455196
2021-07-01,84.808746,85.121002,73.817329,80.874313,80.260773,195746585
2021-08-01,81.561279,83.708038,76.5886,82.287277,81.663017,259379444
2021-09-01,82.248245,83.809525,75.105385,80.429352,79.819183,271028475
2021-10-01,81.327087,86.627632,78.985168,81.86573,81.307846,175708495
2021-11-01,82.560501,90.686966,73.74707,74.153008,73.647682,213972094
2021-12-01,75.370804,77.236534,68.829041,73.74707,73.244514,161925833
2022-01-01,74.33255,80.9758,68.735359,73.754883,73.316414,184460928
2022-02-01,74.160812,79.555038,68.462135,74.558937,74.115677,170742184
2022-03-01,74.129585,75.121002,66.580795,71.428574,71.003922,185220432
2022-04-01,71.896957,73.208427,58.040592,58.19672,57.902699,186431488
2022-05-01,57.837627,63.052303,55.534737,61.116314,60.807545,178985803
2022-06-01,61.733021,62.014053,48.212334,49.703358,49.452251,190537220
2022-07-01,49.562843,58.469944,46.783764,57.697113,57.474167,180923701
2022-08-01,57.220921,63.466042,56.744732,57.330212,57.108685,162417348
2022-09-01,57.181889,59.711163,48.306011,48.32943,48.142677,179641805
2022-10-01,48.992973,61.561279,48.516785,60.741608,60.581978,163760479
2022-11-01,61.327087,68.992973,59.773613,67.111633,66.935257,148623415
2022-12-01,67.298988,67.993752,59.86729,65.409836,65.237938,154746594
2023-01-01,65.612801,83.989998,65.214676,80.480003,80.346054,192435233
2023-02-01,80.269997,85.650002,80.010002,84.709999,84.569016,108604900
2023-03-01,84.660004,95.669998,83.379997,95.599998,95.440887,203720700
2023-04-01,95.75,102.010002,93.470001,98.970001,98.896873,123823000
2023-05-01,99.489998,105.940002,97.410004,101.529999,101.454979,116397700
2023-06-01,101.209999,110.260002,101.07,109.849998,109.768829,113830000
2023-07-01,109.059998,117.959999,106.860001,114.239998,114.155586,101076500
2023-08-01,113.690002,115.849998,111.550003,113.57,113.57,47354100
